User ID,Timestamp,Login Status,IP Address,Device Type,Location,Session Duration,Failed Attempts,Behavioral Score,Anomaly
494,2023-08-25 09:53:34.618259,Success,192.168.1.36,Tablet,USA,356.4063890111484,0,82.21585885008444,0
659,2023-08-25 09:54:34.618259,Success,192.168.1.27,Desktop,Canada,83.95604947808307,0,101.82112940477327,0
400,2023-08-25 09:55:34.618259,Success,192.168.1.65,Tablet,Germany,697.6965888658159,0,63.52923664166816,0
119,2023-08-25 09:56:34.618259,Success,192.168.1.25,Tablet,USA,31.57655123791379,0,78.99732791434134,0
150,2023-08-25 09:57:34.618259,Success,192.168.1.27,Desktop,Japan,138.42111592766983,0,81.8569952595028,0
750,2023-08-25 09:58:34.618259,Success,192.168.1.65,Tablet,Canada,110.17216316392435,0,74.75702296673201,0
973,2023-08-25 09:59:34.618259,Success,192.168.1.36,Desktop,Antarctica,43.06746849511888,0,83.32475923991157,1
559,2023-08-25 10:00:34.618259,Success,192.168.1.54,Desktop,USA,119.47424167204213,0,84.3775778044268,0
758,2023-08-25 10:01:34.618259,Success,192.168.1.27,Mobile,USA,603.7688333299394,0,74.23544708367582,0
861,2023-08-25 10:02:34.618259,Success,192.168.1.27,Desktop,Antarctica,244.48730236116373,0,78.13787699341997,1
374,2023-08-25 10:03:34.618259,Success,192.168.1.27,Desktop,USA,410.8948702020787,0,85.86855585583545,0
707,2023-08-25 10:04:34.618259,Success,192.168.1.36,Tablet,Mars,32.842004019734034,0,62.89876354767382,1
309,2023-08-25 10:05:34.618259,Success,192.168.1.27,Tablet,USA,701.8042741045987,0,104.8839369459711,0
574,2023-08-25 10:06:34.618259,Success,10.10.10.4,Desktop,Japan,718.8704613495488,0,47.65103653664323,1
983,2023-08-25 10:07:34.618259,Success,192.168.1.20,Desktop,Canada,104.21774542459714,0,75.08686850395127,0
139,2023-08-25 10:08:34.618259,Success,192.168.1.14,Tablet,USA,110.8250795957562,0,89.01614139087074,0
433,2023-08-25 10:09:34.618259,Success,192.168.1.36,Tablet,USA,1376.7918958148423,0,85.74506325458184,1
409,2023-08-25 10:10:34.618259,Success,192.168.1.36,Mobile,USA,395.0015505325597,0,102.66724679941775,0
563,2023-08-25 10:11:34.618259,Success,192.168.1.27,Tablet,Germany,279.004013567098,0,69.11226903748796,0
996,2023-08-25 10:12:34.618259,Success,192.168.1.54,Desktop,Germany,50.88433733034709,0,73.94400873920577,0
591,2023-08-25 10:13:34.618259,Success,192.168.1.65,Tablet,Germany,18.12521996584586,0,84.46178407425829,0
410,2023-08-25 10:14:34.618259,Success,192.168.1.54,Desktop,USA,417.82848615303124,0,73.52790396082409,0
556,2023-08-25 10:15:34.618259,Success,192.168.1.25,Tablet,Canada,129.66346872058216,0,67.66747471664783,0
382,2023-08-25 10:16:34.618259,Success,192.168.1.20,Tablet,Canada,638.0478358099969,0,100.11992788974227,0
956,2023-08-25 10:17:34.618259,Success,192.168.1.14,Desktop,Japan,184.41837505817753,0,88.47751337263779,0
891,2023-08-25 10:18:34.618259,Success,192.168.1.65,Tablet,Germany,262.6918478340319,0,78.33823715062574,0
608,2023-08-25 10:19:34.618259,Success,192.168.1.14,Tablet,Germany,9.823640581675487,0,67.67382971518231,0
688,2023-08-25 10:20:34.618259,Success,192.168.1.14,Desktop,Canada,245.46645352902905,0,82.34441202210563,0
25,2023-08-25 10:21:34.618259,Success,192.168.1.65,Mobile,Canada,36.98563295980565,0,73.70347452386619,0
3,2023-08-25 10:22:34.618259,Success,192.168.1.20,Mobile,Canada,185.49524815959495,0,79.11385517232483,0
324,2023-08-25 10:23:34.618259,Success,192.168.1.54,Mobile,Japan,244.57217506412854,0,77.34745805202677,0
28,2023-08-25 10:24:34.618259,Success,192.168.1.95,Tablet,USA,4.545936062347049,0,78.09989035069717,1
194,2023-08-25 10:25:34.618259,Success,192.168.1.95,Tablet,Canada,357.0788914410591,0,79.49864188342968,0
150,2023-08-25 10:26:34.618259,Success,10.10.10.8,Desktop,Canada,67.06379849715366,0,86.1480824644232,1
303,2023-08-25 10:27:34.618259,Success,192.168.1.65,Desktop,USA,139.68297636289952,0,96.23845678430823,0
163,2023-08-25 10:28:34.618259,Success,192.168.1.65,Mobile,Germany,75.55148954582252,0,86.90646813755039,0
308,2023-08-25 10:29:34.618259,Success,192.168.1.20,Mobile,Canada,426.05745938767126,0,73.73862234196788,0
107,2023-08-25 10:30:34.618259,Success,192.168.1.14,Mobile,USA,139.44969427617252,0,86.07229087827149,0
826,2023-08-25 10:31:34.618259,Success,192.168.1.20,Tablet,Japan,218.15125372351153,0,86.64012513230652,0
490,2023-08-25 10:32:34.618259,Success,192.168.1.95,Tablet,Japan,224.0616605498783,0,91.33513572369695,0
291,2023-08-25 10:33:34.618259,Success,192.168.1.95,Mobile,USA,331.1569297750222,0,89.72394500513889,0
1,2023-08-25 10:34:34.618259,Success,192.168.1.95,Desktop,Japan,277.5986229557659,0,72.40570547558856,0
665,2023-08-25 10:35:34.618259,Success,10.10.10.5,Mobile,Germany,769.2412547891346,0,79.12706526954334,1
833,2023-08-25 10:36:34.618259,Success,10.10.10.8,Desktop,Germany,600.7663487522109,0,77.9581583562972,1
646,2023-08-25 10:37:34.618259,Success,192.168.1.14,Mobile,Japan,8.312165202009911,0,92.0160186330274,0
599,2023-08-25 10:38:34.618259,Success,192.168.1.14,Mobile,USA,812.6490314221812,0,85.46703170355492,0
351,2023-08-25 10:39:34.618259,Success,192.168.1.25,Mobile,USA,482.9455152071884,0,91.997974231207,0
160,2023-08-25 10:40:34.618259,Success,192.168.1.27,Tablet,USA,393.5005808048442,0,90.3885124989973,0
21,2023-08-25 10:41:34.618259,Success,192.168.1.14,Desktop,Germany,104.25291486951701,0,84.51522996920066,0
759,2023-08-25 10:42:34.618259,Success,192.168.1.27,Mobile,Canada,253.89838130410436,0,58.51710390751902,0
463,2023-08-25 10:43:34.618259,Success,192.168.1.95,Desktop,Antarctica,0.5539202881352348,0,63.03484633647504,1
952,2023-08-25 10:44:34.618259,Success,192.168.1.16,Tablet,Japan,183.35343059318754,0,93.28656761027182,0
687,2023-08-25 10:45:34.618259,Success,192.168.1.54,Tablet,USA,81.01253426130165,0,78.76791501717055,0
697,2023-08-25 10:46:34.618259,Success,192.168.1.95,Desktop,Antarctica,365.0173398914664,0,88.80105892710797,1
789,2023-08-25 10:47:34.618259,Success,192.168.1.65,Tablet,Antarctica,331.81139774688967,0,92.78546624474443,1
409,2023-08-25 10:48:34.618259,Fail,192.168.1.20,Desktop,Japan,0.0,0,57.68769598396855,1
126,2023-08-25 10:49:34.618259,Success,192.168.1.95,Tablet,Canada,263.705398100576,0,98.29841583522372,0
205,2023-08-25 10:50:34.618259,Success,10.10.10.8,Desktop,Canada,293.19369792756777,0,72.38737728490436,1
75,2023-08-25 10:51:34.618259,Success,192.168.1.27,Desktop,Japan,1143.6416665265783,0,79.83192551064607,1
476,2023-08-25 10:52:34.618259,Success,192.168.1.20,Mobile,Japan,86.57970619491385,0,74.32452225600198,0
335,2023-08-25 10:53:34.618259,Success,192.168.1.27,Tablet,Germany,65.930867927063,0,64.4614542736863,0
730,2023-08-25 10:54:34.618259,Success,192.168.1.14,Desktop,Germany,170.61865875638568,0,86.18083971134661,0
785,2023-08-25 10:55:34.618259,Success,192.168.1.54,Tablet,Germany,323.52108660169347,0,92.31698418995987,0
264,2023-08-25 10:56:34.618259,Success,192.168.1.36,Mobile,USA,233.20230435885338,0,53.71216175651341,0
851,2023-08-25 10:57:34.618259,Success,192.168.1.14,Desktop,USA,120.3770398406894,0,90.65416586522329,0
972,2023-08-25 10:58:34.618259,Success,192.168.1.27,Tablet,USA,103.94174737370524,0,66.74830663309037,0
949,2023-08-25 10:59:34.618259,Success,192.168.1.36,Mobile,Japan,187.67192782717507,0,87.60336638059059,0
937,2023-08-25 11:00:34.618259,Success,192.168.1.54,Mobile,USA,559.3603250151172,0,85.81790289947894,0
670,2023-08-25 11:01:34.618259,Success,192.168.1.65,Tablet,Germany,2.139439089571273,0,88.7411385800597,1
735,2023-08-25 11:02:34.618259,Success,192.168.1.14,Mobile,Japan,771.3826597540653,0,73.31880523696579,0
84,2023-08-25 11:03:34.618259,Success,192.168.1.16,Desktop,Japan,525.0958175471375,0,67.37475458779886,0
952,2023-08-25 11:04:34.618259,Success,192.168.1.25,Tablet,Germany,309.36711604009713,0,79.20484935652091,0
321,2023-08-25 11:05:34.618259,Success,192.168.1.14,Tablet,Japan,289.6157166611758,0,88.94748283666179,0
550,2023-08-25 11:06:34.618259,Success,192.168.1.20,Mobile,USA,167.16799655961063,0,97.97105803286337,0
98,2023-08-25 11:07:34.618259,Success,192.168.1.54,Tablet,Canada,276.5735972204974,0,121.38857134422551,1
798,2023-08-25 11:08:34.618259,Success,192.168.1.54,Desktop,Japan,911.4470703261836,0,86.83766168844289,1
881,2023-08-25 11:09:34.618259,Success,192.168.1.14,Mobile,Japan,250.74543588188246,0,81.88247606393442,0
699,2023-08-25 11:10:34.618259,Success,192.168.1.95,Desktop,USA,33.07062005479249,0,74.35485614334257,0
453,2023-08-25 11:11:34.618259,Success,10.10.10.5,Desktop,Japan,440.7826284871706,0,91.39930599328477,1
681,2023-08-25 11:12:34.618259,Success,192.168.1.65,Mobile,Canada,33.04439947648873,0,72.27232320105317,0
431,2023-08-25 11:13:34.618259,Success,192.168.1.20,Tablet,Japan,283.44112777595603,0,67.32476896769796,0
546,2023-08-25 11:14:34.618259,Success,192.168.1.27,Desktop,USA,64.15322866926361,0,80.2329981030383,0
923,2023-08-25 11:15:34.618259,Success,192.168.1.25,Mobile,USA,815.9373702630356,0,72.410525055206,0
138,2023-08-25 11:16:34.618259,Fail,192.168.1.54,Desktop,USA,0.0,1,66.46406678784075,1
802,2023-08-25 11:17:34.618259,Success,192.168.1.14,Desktop,Canada,272.56241822008366,0,63.728868195992725,0
582,2023-08-25 11:18:34.618259,Success,192.168.1.14,Desktop,Japan,173.07413666265185,0,78.94896080491515,0
555,2023-08-25 11:19:34.618259,Success,192.168.1.14,Tablet,USA,476.34884707958844,0,68.325360958089,0
340,2023-08-25 11:20:34.618259,Success,192.168.1.65,Tablet,Antarctica,781.4134757279589,0,75.90959253901354,1
188,2023-08-25 11:21:34.618259,Success,192.168.1.54,Tablet,Japan,347.57334857655275,0,79.0521078742235,0
29,2023-08-25 11:22:34.618259,Success,192.168.1.16,Desktop,USA,412.7847711246353,0,89.89151774842327,0
624,2023-08-25 11:23:34.618259,Success,192.168.1.65,Desktop,USA,182.73822234837962,0,78.27702667400119,0
324,2023-08-25 11:24:34.618259,Success,192.168.1.36,Desktop,Germany,221.30639196834093,0,86.56086468579109,0
163,2023-08-25 11:25:34.618259,Success,192.168.1.65,Tablet,Germany,321.33707252133024,0,75.23393679702407,0
44,2023-08-25 11:26:34.618259,Success,192.168.1.54,Desktop,USA,31.48423901652277,0,87.6934405379669,0
152,2023-08-25 11:27:34.618259,Fail,192.168.1.25,Desktop,Japan,0.0,2,50.33469011466754,1
109,2023-08-25 11:28:34.618259,Success,192.168.1.65,Tablet,Antarctica,369.6580430634644,0,96.87131464462642,1
557,2023-08-25 11:29:34.618259,Success,192.168.1.14,Tablet,Japan,578.2654490852652,0,82.96480782301855,0
404,2023-08-25 11:30:34.618259,Success,192.168.1.54,Mobile,Germany,36.402780770548766,0,92.65977077626287,0
179,2023-08-25 11:31:34.618259,Success,192.168.1.36,Desktop,USA,215.96721068479644,0,97.09715453366702,0
301,2023-08-25 11:32:34.618259,Success,192.168.1.20,Tablet,USA,1124.4458582739553,0,84.362859134514,1
400,2023-08-25 11:33:34.618259,Fail,192.168.1.27,Desktop,Germany,0.0,1,38.914142405602234,1
475,2023-08-25 11:34:34.618259,Success,192.168.1.95,Desktop,Germany,73.51571547997987,0,72.66611279138641,0
450,2023-08-25 11:35:34.618259,Success,192.168.1.14,Mobile,USA,395.1338671712135,0,79.17062679857548,0
614,2023-08-25 11:36:34.618259,Success,192.168.1.27,Desktop,USA,226.35594022064046,0,67.23594012481769,0
819,2023-08-25 11:37:34.618259,Success,192.168.1.14,Desktop,Germany,76.45575434416702,0,69.6323365358198,0
241,2023-08-25 11:38:34.618259,Success,192.168.1.27,Desktop,USA,32.55926543207426,0,72.78673769499207,0
897,2023-08-25 11:39:34.618259,Success,192.168.1.14,Mobile,Canada,152.34034122342217,0,77.05078437635254,0
98,2023-08-25 11:40:34.618259,Success,192.168.1.16,Tablet,Germany,224.1646149848971,0,91.91595685792817,0
898,2023-08-25 11:41:34.618259,Success,192.168.1.65,Tablet,Japan,490.68203753915606,0,88.5693729419002,0
895,2023-08-25 11:42:34.618259,Success,192.168.1.95,Tablet,Canada,88.99484185286747,0,79.6609363844104,0
364,2023-08-25 11:43:34.618259,Success,192.168.1.36,Mobile,Japan,228.4100127471783,0,89.22478254980713,0
815,2023-08-25 11:44:34.618259,Success,192.168.1.20,Desktop,Japan,159.0922745401843,0,88.56939155423488,0
433,2023-08-25 11:45:34.618259,Success,192.168.1.25,Mobile,Canada,119.09537461327098,0,63.667319107119056,0
710,2023-08-25 11:46:34.618259,Success,192.168.1.16,Tablet,USA,616.6288047205543,0,75.88264363017599,0
62,2023-08-25 11:47:34.618259,Success,192.168.1.27,Desktop,Canada,304.49984640030135,0,90.5160567253074,0
838,2023-08-25 11:48:34.618259,Success,192.168.1.95,Desktop,Canada,205.57490547821382,0,91.55596443230293,0
868,2023-08-25 11:49:34.618259,Success,192.168.1.25,Desktop,Germany,97.35077435670146,0,77.36409853076489,0
585,2023-08-25 11:50:34.618259,Success,192.168.1.54,Desktop,Canada,133.05666747997967,0,59.32942588930996,0
351,2023-08-25 11:51:34.618259,Success,192.168.1.25,Tablet,Japan,114.7764541574951,0,60.29452732441226,0
998,2023-08-25 11:52:34.618259,Success,192.168.1.27,Desktop,USA,201.83069093542235,0,94.30739556540465,0
776,2023-08-25 11:53:34.618259,Success,192.168.1.14,Mobile,Germany,661.5616956262182,0,66.5740746151859,0
763,2023-08-25 11:54:34.618259,Success,192.168.1.65,Tablet,Germany,51.10933089587617,0,74.17097577335184,0
751,2023-08-25 11:55:34.618259,Success,192.168.1.65,Desktop,USA,215.27158659051327,0,83.79241896327522,0
34,2023-08-25 11:56:34.618259,Success,192.168.1.20,Tablet,Japan,255.62123834151143,0,76.77853440425551,0
711,2023-08-25 11:57:34.618259,Success,192.168.1.14,Tablet,USA,264.5104913641334,0,67.32438622214345,0
126,2023-08-25 11:58:34.618259,Success,192.168.1.25,Tablet,USA,370.22659910601845,0,85.92759804541068,0
173,2023-08-25 11:59:34.618259,Success,192.168.1.16,Tablet,USA,253.8697359940496,0,68.97335661273397,0
64,2023-08-25 12:00:34.618259,Success,192.168.1.20,Tablet,Canada,24.409768729248444,0,81.3991897177981,0
771,2023-08-25 12:01:34.618259,Success,192.168.1.36,Mobile,Germany,145.1789079218163,0,70.58005583636894,0
249,2023-08-25 12:02:34.618259,Success,192.168.1.27,Desktop,USA,53.10487040757358,0,78.36048413311714,0
479,2023-08-25 12:03:34.618259,Success,192.168.1.25,Tablet,Japan,422.3180816529751,0,91.613647471347,0
274,2023-08-25 12:04:34.618259,Success,192.168.1.14,Mobile,USA,284.4873048612583,0,79.68025935897353,0
805,2023-08-25 12:05:34.618259,Success,192.168.1.20,Tablet,Canada,33.209810953538664,0,94.12154638428882,0
903,2023-08-25 12:06:34.618259,Success,192.168.1.65,Tablet,Japan,258.3301780293613,0,77.28690663622197,0
799,2023-08-25 12:07:34.618259,Success,192.168.1.36,Tablet,USA,308.4796516281757,0,81.18900995975352,0
319,2023-08-25 12:08:34.618259,Success,192.168.1.65,Tablet,USA,191.80588154752397,0,84.17274930299091,0
120,2023-08-25 12:09:34.618259,Success,192.168.1.54,Mobile,Japan,518.763903862724,0,78.56220194826423,0
476,2023-08-25 12:10:34.618259,Success,192.168.1.27,Mobile,Canada,228.79964322836298,0,70.15271428748564,0
703,2023-08-25 12:11:34.618259,Success,192.168.1.20,Desktop,Germany,7.92771789464158,0,77.12954559567669,0
326,2023-08-25 12:12:34.618259,Success,192.168.1.95,Mobile,USA,56.65976286784597,0,83.02592497910621,0
999,2023-08-25 12:13:34.618259,Success,192.168.1.65,Tablet,USA,376.2589688107352,0,87.0038415292724,0
854,2023-08-25 12:14:34.618259,Success,10.10.10.5,Desktop,USA,121.26906251826867,0,73.23363433812357,1
686,2023-08-25 12:15:34.618259,Success,192.168.1.20,Mobile,USA,208.06318778993779,0,85.16073251981928,0
323,2023-08-25 12:16:34.618259,Success,192.168.1.14,Tablet,USA,20.82904524235465,0,76.29715931933367,0
532,2023-08-25 12:17:34.618259,Success,192.168.1.36,Mobile,Japan,523.9964210973309,0,85.6339314938075,0
947,2023-08-25 12:18:34.618259,Success,192.168.1.25,Mobile,Germany,113.86515295332238,0,97.41635764709034,0
37,2023-08-25 12:19:34.618259,Success,192.168.1.95,Mobile,USA,51.44543901842572,0,81.6310954007644,0
484,2023-08-25 12:20:34.618259,Success,192.168.1.25,Desktop,USA,568.2654538529335,0,70.66209420557209,0
446,2023-08-25 12:21:34.618259,Success,192.168.1.25,Mobile,USA,110.62146456234777,0,78.18131719250283,0
542,2023-08-25 12:22:34.618259,Success,192.168.1.14,Desktop,Canada,238.67012918547877,0,89.33944641664674,0
66,2023-08-25 12:23:34.618259,Success,192.168.1.54,Tablet,USA,286.62941844128983,0,78.47354590894162,0
527,2023-08-25 12:24:34.618259,Success,192.168.1.16,Tablet,Germany,12.720000470882606,0,74.7568691438672,0
311,2023-08-25 12:25:34.618259,Success,192.168.1.54,Desktop,Germany,7.543204743956965,0,83.38006497063431,0
531,2023-08-25 12:26:34.618259,Fail,192.168.1.27,Desktop,Japan,0.0,4,45.501880267445216,1
131,2023-08-25 12:27:34.618259,Success,192.168.1.14,Mobile,Germany,202.59107538145798,0,73.98157039775496,0
836,2023-08-25 12:28:34.618259,Success,192.168.1.14,Mobile,Germany,62.753243050212525,0,84.44064431490744,0
757,2023-08-25 12:29:34.618259,Success,192.168.1.20,Desktop,Japan,325.596008182899,0,78.00769091541143,0
643,2023-08-25 12:30:34.618259,Success,192.168.1.14,Mobile,USA,96.38978656606932,0,66.78965398712675,0
625,2023-08-25 12:31:34.618259,Success,192.168.1.25,Desktop,USA,236.76129333651286,0,80.67083599896266,0
594,2023-08-25 12:32:34.618259,Success,192.168.1.16,Desktop,Japan,158.21207026156202,0,80.41454013539749,0
813,2023-08-25 12:33:34.618259,Success,192.168.1.25,Desktop,USA,91.20085602844485,0,90.06291341152456,0
904,2023-08-25 12:34:34.618259,Success,192.168.1.36,Desktop,Japan,845.2358967175865,0,75.71676112974316,0
114,2023-08-25 12:35:34.618259,Success,192.168.1.14,Tablet,USA,770.815086301799,0,74.90326584408679,0
302,2023-08-25 12:36:34.618259,Success,192.168.1.16,Tablet,Germany,688.5190112214614,0,80.11178333201278,0
711,2023-08-25 12:37:34.618259,Success,192.168.1.27,Desktop,Japan,326.7626691849048,0,78.76145054849033,0
366,2023-08-25 12:38:34.618259,Success,192.168.1.65,Mobile,USA,31.526903844300996,0,57.2379373431819,0
206,2023-08-25 12:39:34.618259,Success,192.168.1.20,Mobile,USA,10.17581146399728,0,73.58171354471897,0
473,2023-08-25 12:40:34.618259,Success,192.168.1.65,Mobile,Canada,246.10361557396334,0,83.57531771184617,0
880,2023-08-25 12:41:34.618259,Success,192.168.1.16,Desktop,Germany,122.94685242538175,0,76.1205838550064,0
793,2023-08-25 12:42:34.618259,Success,192.168.1.36,Tablet,USA,296.79641815533796,0,80.32352153349314,0
969,2023-08-25 12:43:34.618259,Success,192.168.1.36,Mobile,USA,405.29809205878206,0,72.50106168725873,0
141,2023-08-25 12:44:34.618259,Success,192.168.1.14,Desktop,Canada,66.03128965691039,0,78.50420610070974,0
224,2023-08-25 12:45:34.618259,Success,192.168.1.20,Mobile,Mars,105.03938758811516,0,79.58225022221735,1
414,2023-08-25 12:46:34.618259,Success,192.168.1.95,Mobile,Mars,22.463438256237612,0,74.07199080294038,1
938,2023-08-25 12:47:34.618259,Success,192.168.1.95,Desktop,Japan,86.24068667305593,0,71.03086417255182,0
428,2023-08-25 12:48:34.618259,Success,192.168.1.27,Tablet,Germany,252.30885685526005,0,72.84177787811133,0
530,2023-08-25 12:49:34.618259,Success,192.168.1.25,Mobile,Germany,1911.681214937525,0,55.72944815579464,1
292,2023-08-25 12:50:34.618259,Success,192.168.1.25,Mobile,Canada,293.1827346907389,0,71.65335174601486,0
684,2023-08-25 12:51:34.618259,Success,192.168.1.20,Tablet,Canada,101.0387571832685,0,73.04301330884047,0
574,2023-08-25 12:52:34.618259,Success,192.168.1.20,Desktop,Canada,58.483173916230264,0,71.83362333239373,0
516,2023-08-25 12:53:34.618259,Fail,192.168.1.25,Tablet,USA,0.0,3,53.3688519137154,1
618,2023-08-25 12:54:34.618259,Success,192.168.1.54,Tablet,Germany,331.21164269750085,0,79.67812069475838,0
839,2023-08-25 12:55:34.618259,Success,192.168.1.25,Tablet,Germany,65.13539835553415,0,78.12584026367993,0
428,2023-08-25 12:56:34.618259,Success,192.168.1.14,Desktop,USA,124.72934511431808,0,81.75448963773874,0
971,2023-08-25 12:57:34.618259,Success,192.168.1.25,Tablet,USA,223.233206463907,0,79.35602688641677,0
715,2023-08-25 12:58:34.618259,Success,192.168.1.95,Desktop,Germany,173.09328406553243,0,91.96294231375602,0
44,2023-08-25 12:59:34.618259,Success,192.168.1.95,Tablet,Canada,63.756148006091664,0,85.34320476373941,0
109,2023-08-25 13:00:34.618259,Success,192.168.1.36,Mobile,Germany,150.458418924031,0,98.77872095314191,0
813,2023-08-25 13:01:34.618259,Success,192.168.1.36,Desktop,USA,827.8592185081924,0,94.53797298946954,0
679,2023-08-25 13:02:34.618259,Success,192.168.1.95,Mobile,Japan,265.83230977126243,0,87.75752829521646,0
905,2023-08-25 13:03:34.618259,Success,192.168.1.20,Mobile,Japan,480.68056047434726,0,75.94129799415309,0
146,2023-08-25 13:04:34.618259,Success,192.168.1.65,Mobile,Germany,312.18214459689653,0,94.56190790873498,0
989,2023-08-25 13:05:34.618259,Success,192.168.1.14,Tablet,Canada,49.22096937282889,0,73.46617724035559,0
195,2023-08-25 13:06:34.618259,Success,192.168.1.16,Mobile,Japan,305.77034195793,0,65.33501868075888,0
352,2023-08-25 13:07:34.618259,Success,192.168.1.65,Tablet,Germany,50.799776757355566,0,55.27326549386844,0
384,2023-08-25 13:08:34.618259,Success,192.168.1.27,Desktop,Mars,533.8250815865315,0,73.95120433277279,1
170,2023-08-25 13:09:34.618259,Success,192.168.1.54,Mobile,Germany,15.047669488793328,0,81.43056394406428,0
515,2023-08-25 13:10:34.618259,Success,192.168.1.65,Desktop,Japan,93.82611781443715,0,72.1398719981208,0
729,2023-08-25 13:11:34.618259,Success,192.168.1.95,Desktop,Germany,183.21464902851972,0,80.85701318117493,0
662,2023-08-25 13:12:34.618259,Success,192.168.1.95,Desktop,Canada,238.66475281125133,0,80.62200991021297,0
604,2023-08-25 13:13:34.618259,Success,10.10.10.8,Tablet,Germany,470.2879178935223,0,86.96399407865353,1
291,2023-08-25 13:14:34.618259,Success,192.168.1.27,Desktop,Canada,841.2294678289725,0,76.38253749327784,0
455,2023-08-25 13:15:34.618259,Success,192.168.1.14,Mobile,Japan,39.64979071386351,0,84.173279158603,0
506,2023-08-25 13:16:34.618259,Success,192.168.1.14,Mobile,USA,38.431558120526475,0,74.5843938111003,0
461,2023-08-25 13:17:34.618259,Success,192.168.1.20,Mobile,Canada,799.1057021029742,0,63.57987942940409,0
858,2023-08-25 13:18:34.618259,Success,192.168.1.16,Mobile,Canada,157.59735047117732,0,82.00465547604487,0
76,2023-08-25 13:19:34.618259,Success,192.168.1.16,Tablet,Japan,250.90054407565785,0,93.01872806589859,0
113,2023-08-25 13:20:34.618259,Success,192.168.1.14,Desktop,Germany,82.61168809876172,0,76.69622030729627,0
3,2023-08-25 13:21:34.618259,Success,192.168.1.36,Tablet,USA,159.63266996178683,0,86.46111580599738,0
707,2023-08-25 13:22:34.618259,Success,192.168.1.20,Mobile,USA,108.09958883730998,0,78.56008335719633,0
152,2023-08-25 13:23:34.618259,Success,192.168.1.16,Mobile,Germany,294.57332501795787,0,73.0163213430142,0
123,2023-08-25 13:24:34.618259,Success,192.168.1.54,Tablet,USA,108.49822373687272,0,81.96016714602663,0
158,2023-08-25 13:25:34.618259,Success,192.168.1.27,Desktop,Canada,317.78433119835523,0,65.78699408249744,0
784,2023-08-25 13:26:34.618259,Success,192.168.1.16,Mobile,Canada,4.502238595080375,0,78.98358790554605,1
45,2023-08-25 13:27:34.618259,Success,192.168.1.95,Mobile,USA,293.63077234241774,0,92.60683352951101,0
672,2023-08-25 13:28:34.618259,Success,192.168.1.16,Mobile,Canada,315.75717445516835,0,89.04997824692597,0
969,2023-08-25 13:29:34.618259,Success,192.168.1.36,Tablet,Canada,37.828394278586956,0,87.56210905674968,0
780,2023-08-25 13:30:34.618259,Success,192.168.1.54,Mobile,Japan,107.53114460016,0,85.70879489648196,0
86,2023-08-25 13:31:34.618259,Success,192.168.1.27,Tablet,Canada,196.83738267448132,0,73.82859071207524,0
947,2023-08-25 13:32:34.618259,Success,192.168.1.14,Tablet,Germany,434.85664233014654,0,68.67591343668083,0
419,2023-08-25 13:33:34.618259,Success,192.168.1.54,Desktop,Japan,367.7934050495018,0,60.60581313514808,0
301,2023-08-25 13:34:34.618259,Success,10.10.10.4,Desktop,USA,210.36181137974347,0,90.62982634410562,1
835,2023-08-25 13:35:34.618259,Success,192.168.1.16,Desktop,Japan,59.661508474609725,0,88.08955628398105,0
785,2023-08-25 13:36:34.618259,Success,192.168.1.95,Tablet,USA,400.5371547613182,0,87.15914038678159,0
12,2023-08-25 13:37:34.618259,Success,192.168.1.14,Tablet,Japan,72.488063804516,0,89.39295072319014,0
452,2023-08-25 13:38:34.618259,Success,192.168.1.20,Desktop,Germany,72.6126908530624,0,77.07922367633029,0
749,2023-08-25 13:39:34.618259,Success,192.168.1.25,Tablet,Canada,51.694037329241546,0,85.18024052102224,0
770,2023-08-25 13:40:34.618259,Success,192.168.1.65,Mobile,Germany,45.09870800606523,0,76.12787862690277,0
957,2023-08-25 13:41:34.618259,Success,192.168.1.14,Desktop,Canada,747.5489529574994,0,76.64998185264699,0
62,2023-08-25 13:42:34.618259,Success,192.168.1.14,Tablet,Canada,574.812978275415,0,73.08493693942233,0
303,2023-08-25 13:43:34.618259,Success,192.168.1.36,Tablet,Canada,171.99223072153634,0,74.27083355125794,0
433,2023-08-25 13:44:34.618259,Success,192.168.1.27,Mobile,USA,192.77824146733923,0,84.74537095287111,0
702,2023-08-25 13:45:34.618259,Success,192.168.1.27,Tablet,Germany,230.63378732552837,0,73.14575493091297,0
290,2023-08-25 13:46:34.618259,Success,192.168.1.27,Mobile,Canada,404.55039749090224,0,89.65698817432379,0
754,2023-08-25 13:47:34.618259,Success,192.168.1.16,Mobile,Japan,209.69707537138186,0,80.3247835368527,0
251,2023-08-25 13:48:34.618259,Success,192.168.1.25,Tablet,Canada,287.1274217242413,0,69.90984043942771,0
237,2023-08-25 13:49:34.618259,Success,192.168.1.14,Mobile,USA,425.9792180063547,0,81.97269986361438,0
774,2023-08-25 13:50:34.618259,Success,192.168.1.20,Desktop,Canada,582.1721425925792,0,91.12467256432745,0
920,2023-08-25 13:51:34.618259,Success,192.168.1.36,Mobile,Germany,324.28857347615224,0,74.83413981419513,0
640,2023-08-25 13:52:34.618259,Success,192.168.1.14,Desktop,Japan,168.68625682148794,0,83.6648084770056,0
327,2023-08-25 13:53:34.618259,Success,192.168.1.16,Tablet,USA,500.01610740121254,0,68.92806869245113,0
460,2023-08-25 13:54:34.618259,Fail,192.168.1.25,Desktop,Germany,0.0,2,45.05394071044646,1
